Food Name,"Energy, with dietary fibre",Moisture (water),Protein,Nitrogen,Total Fat,Ash,Calcium (Ca),Iodine (I),Iron (Fe),Magnesium (Mg),Phosphorus (P),Potassium (K),Selenium (Se),Sodium (Na),Zinc (Zn),Retinol (preformed vitamin A),Beta-carotene,Beta-carotene equivalents (provitamin A),Vitamin A retinol equivalents,Thiamin (B1),Riboflavin (B2),Niacin (B3),Niacin derived from tryptophan,Niacin derived equivalents,Pyridoxine (B6),Cobalamin (B12),"Folate, natural",Total folates,Dietary folate equivalents,Vitamin C,Cholecalciferol (D3),25-hydroxy cholecalciferol (25-OH D3,Vitamin D3 equivalents,Alpha tocopherol,Vitamin E,C14,C15,C16,C17,C18,Total saturated fatty acids,,,,,,,,,,,,,,,,Total long chain omega 3 fatty acids,,Cholesterol,
2,901,59.9,22.6,3.62,14,1,17,0.8,1.5,21,204,350,30.8,78,3.25,7,0,0,7,0.614,0.31,3.84,4.49,8.33,0.51,0.6,37,37,37,0,1.3,0,1.3,0,0.02,0.2,0.01,3.34,0.07,1.66,5.32,0,0.4,5.5,6.01,1.43,0.12,17.96,47.37,17.96,65.27,0,0,14.68,26.13,1.75,40.807,60.43,72,264
2,685,69.1,21.6,3.45,8.6,1.2,4,0.8,0.8,22,216,357,17,48,2.31,4,0,0,4,0.76,0.211,5.67,4.28,9.95,0.31,0.8,32,32,32,0,1.3,0,1.28,0.2,0.21,0.13,0.01,1.94,0.04,0.92,3.05,0,0.24,3.54,3.85,0.99,0.07,0.83,40.78,4.14,47.66,0,10.64,12.3,10.64,1.2,22.94,39.95,69,252
2,926,59,31.2,4.99,10.7,1.3,6,0.8,1.37,26,221,418,29.4,54,3.29,4,0,0,4,0.818,0.299,4.08,6.19,10.27,0.28,0.8,3,3,3,0,1.5,0,1.47,0.1,0.08,0.15,0.01,2.38,0.05,1.14,3.75,0,0.3,4.33,4.73,1.26,0.09,1.84,50.51,9.21,81.87,0,15.63,19.31,15.63,1.55,34.937,48.67,84,364
2,2603,34.6,8.6,1.38,66.4,0.5,3,0.8,0.6,8,100,140,4.8,23,0.46,26,0,0,26,1.1,0.07,4.1,1.7,5.81,0.3,0.9,4,4,4,0,5.5,0,5.5,0.5,0.51,0.82,0.06,14.93,0.38,7.59,23.86,0,1.52,28.48,30.5,7.21,0.51,0,316.4,0,126.56,0,0,0,0,8.23,0,379.68,38,100
2,2191,35.2,12,1.92,53.7,0.8,4,0.8,0.66,14,100,230,23.8,36,0.58,35,0,0,35,0.52,0,3.6,2.38,5.98,0.29,1.4,8,8,8,0,6,0,6,0.4,0.43,0.66,0.05,12.08,0.31,6.14,19.29,0,1.23,23.03,24.67,5.83,0.41,0,255.88,0,102.35,0,0,0,0,6.65,0,307.06,32,140
2,466,74.6,23.5,3.76,1.8,1.3,4,0.8,0.81,25,240,382,17.1,50,1.76,0,0,0,0,1.115,0.048,10.55,4.66,15.21,0.63,0.2,45,45,45,0,0.4,0,0.4,0.2,0.15,0.02,0,0.37,0.01,0.19,0.59,0,0.05,0.62,0.69,0.23,0.01,1.64,6.55,8.6,62.65,0.41,7.78,10.24,6.14,0.34,16.791,6.55,48,274
2,589,67.8,28.8,4.6,2.7,1.4,5,0.8,0.97,27,250,409,23.1,54,2.51,0,0,0,0,1.118,0.05,7.28,5.71,12.99,0.55,0.5,43,43,43,0,0.4,0,0.4,0,0,0.02,0,0.55,0.01,0.28,0.89,0,0.07,0.93,1.04,0.34,0.01,2.46,9.83,12.9,93.98,0.61,11.67,15.36,9.21,0.51,25.184,9.83,58,336
2,487,74.2,23.3,3.73,2.4,1.3,4,0.8,0.81,25,239,380,17,49,1.75,0,0,0,0,1.115,0.048,10.49,4.62,15.12,0.63,0.2,44,44,44,0,0.4,0,0.45,0.2,0.15,0.02,0,0.51,0.01,0.26,0.82,0,0.06,0.89,0.98,0.3,0.01,1.62,9.58,8.52,63.28,0.41,7.7,10.14,6.08,0.42,16.627,10.2,48,272
2,603,67.5,28.6,4.58,3.1,1.4,5,0.8,0.97,27,249,407,23.1,54,2.5,0,0,0,0,1.113,0.05,7.24,5.68,12.92,0.55,0.5,42,42,42,0,0.4,0,0.45,0,0,0.03,0,0.65,0.01,0.34,1.05,0,0.08,1.12,1.25,0.39,0.02,2.44,12,12.78,94.05,0.61,11.57,15.22,9.13,0.57,24.962,12.44,58,334
2,2694,32.9,7.9,1.26,69.2,0.4,16,0,0.29,6,91,104,6,24,0.37,17,0,0,17,0.172,0.108,1.6,1.56,3.16,0.06,1.1,4,4,4,0,5.5,0,5.5,0.4,0.36,0.91,0,16.75,0.38,9.17,27.29,0,1.6,29.48,31.67,5.74,0.35,0,309.95,0,65.95,0,0,0,0,6.46,0,329.74,46,92
2,2765,28.4,8.8,1.4,70.7,0.6,17,0.4,0.36,9,130,159,20.4,33,0.43,17,0,0,17,0.21,0.113,3.17,1.73,4.91,0.07,1.1,8,8,8,0,6,0,6,0.4,0.35,0.93,0,17.11,0.38,9.36,27.88,0,1.63,30.12,32.36,5.86,0.36,0,316.67,0,67.38,0,0,0,0,6.6,0,336.89,41,102
2,461,73.8,23.2,3.71,1.8,1.2,11,0,0.46,26,220,426,0,52,1.29,0,0,0,0,0.755,0.145,6.82,4.61,11.43,0.34,0.2,36,36,36,0,0.4,0,0.4,0.2,0.17,0.02,0,0.39,0.01,0.2,0.62,0,0.05,0.67,0.74,0.18,0.01,0,5.73,6.55,46.36,3.6,6.55,7.37,5.73,0.27,16.708,6.55,48,271
2,687,63.2,30.6,4.9,4.5,1.4,16,0.4,0.64,24,250,400,35,58,1.8,0,0,0,0,0.857,0.148,9.25,6.07,15.33,0.3,0.2,20,20,20,0,0.4,0,0.4,0,0,0.05,0,0.98,0.02,0.5,1.56,0,0.13,1.67,1.85,0.44,0.02,0,14.33,16.38,115.89,9.01,16.38,18.43,14.33,0.66,41.77,16.38,71,357
2,573,71.7,22.4,3.59,5.2,1.2,11,0,0.45,25,214,410,0.3,51,1.24,1,0,0,1,0.726,0.143,6.56,4.45,11.02,0.33,0.2,34,34,34,0,0.7,0,0.66,0.2,0.18,0.06,0,1.21,0.02,0.65,1.96,0,0.13,2.11,2.28,0.46,0.02,0,20.94,6.22,47.34,3.42,6.22,7,5.45,0.58,15.873,22.71,48,262
2,791,61.5,29.5,4.72,7.8,1.3,16,0.4,0.63,23,244,388,34.3,57,1.73,1,0,0,1,0.825,0.146,8.95,5.87,14.81,0.28,0.3,19,19,19,0,0.7,0,0.68,0,0.02,0.09,0,1.79,0.03,0.95,2.87,0,0.2,3.09,3.37,0.71,0.04,0,29.45,15.56,113.46,8.56,15.56,17.51,13.62,0.96,39.682,32.4,70,345
2,705,69.3,21.5,3.44,9.2,1.1,11,0,0.44,24,206,391,0.7,49,1.19,2,0,0,2,0.691,0.141,6.25,4.27,10.53,0.31,0.3,33,33,33,0,1,0,0.96,0.2,0.19,0.12,0,2.18,0.05,1.18,3.54,0,0.22,3.81,4.12,0.78,0.04,0,38.96,5.84,48.5,3.21,5.84,6.57,5.11,0.94,14.883,41.85,48,251
2,930,59.1,28,4.49,12.3,1.3,16,0.4,0.61,22,236,372,33.3,55,1.64,2,0,0,2,0.781,0.144,8.54,5.58,14.11,0.27,0.3,19,19,19,0,1.1,0,1.06,0,0.04,0.15,0,2.87,0.06,1.54,4.64,0,0.3,5,5.42,1.08,0.06,0,49.76,14.46,110.2,7.95,14.46,16.27,12.65,1.36,36.875,53.94,67,328
2,843,67.5,21,3.36,13.1,1.1,5,0.8,0.53,23,198,373,23.8,42,1.37,5,0,0,5,0.731,0,8.42,4.18,12.6,0.5,0.4,49,49,49,0,1.3,0,1.28,0.2,0.2,0.14,0.01,2.89,0.04,1.52,4.6,0,0.3,5.31,5.74,1.19,0.07,1.2,49.84,6.02,52.22,0,6.02,7.23,3.62,1.39,10.845,61.09,46,246
2,1240,52.2,30.9,4.95,19.3,1.6,8,1.1,0.76,34,289,543,35,61,2.01,6,0,0,6,1.06,0,12.19,6.14,18.33,0.72,0.5,72,72,72,0,1.7,0,1.69,0.3,0.26,0.2,0.02,4.25,0.06,2.24,6.77,0,0.44,7.81,8.44,1.75,0.11,1.77,73.29,8.86,76.8,0,8.86,10.63,5.32,2.05,15.948,89.84,68,361
2,2941,30.6,5.2,0.83,77.1,0.3,4,0.8,0.16,4,91,69,3.8,27,0.22,28,0,0,28,0.19,0.1,2.4,1.04,3.43,0.05,1.1,11,11,11,0,5.5,0,5.5,0.4,0.36,1.03,0.07,17.71,0.51,9.62,29.02,0,1.76,30.71,33.06,9.4,0.66,0,367.38,0,146.95,0,0,73.48,73.48,10.8,146.952,367.38,38,61
2,2629,30.8,8.8,1.41,67,0.4,3,0.8,0.27,8,130,145,20.1,40,0.44,2,0,0,2,0.72,0.15,10,1.75,11.75,0.17,0.4,8,8,8,0,6,0,6,0.4,0.35,0.89,0.06,15.39,0.45,8.36,25.22,0,1.53,26.69,28.73,8.17,0.58,0,319.26,0,127.7,0,0,63.85,63.85,9.39,127.702,319.26,33,103
2,478,73.8,23.3,3.73,2.2,1.2,6,0.8,0.41,25,220,370,25,52,1.6,0,0,0,0,0.73,0.13,8.8,4.62,13.43,0.12,0.5,36,36,36,0,0.4,0,0.4,0.2,0.17,0.02,0,0.47,0.01,0.24,0.75,0,0.06,0.84,0.92,0.24,0.02,0,8.01,6.01,32.03,0,6.01,6.01,4,0.32,10.01,8.01,46,272
2,860,62.2,31.9,5.1,8.6,1.2,7,0.8,0.52,25,250,340,43.5,57,2.55,0,0,0,0,0.72,0.15,10,6.34,16.33,0.17,0.4,15,15,15,0,0.4,0,0.4,0,0,0.09,0,1.83,0.04,0.96,2.94,0,0.22,3.27,3.58,0.96,0.06,0,31.3,23.48,125.22,0,23.48,23.48,15.65,1.27,39.13,31.3,57,373
2,943,65.7,19.9,3.18,16.4,1,6,0.8,0.36,21,196,313,21,47,1.34,5,0,0,5,0.628,0.124,7.59,3.94,11.54,0.11,0.6,31,31,31,0,1.4,0,1.36,0.2,0.21,0.21,0.01,3.73,0.1,2.02,6.1,0,0.38,6.49,6.99,1.98,0.14,0,75.97,4.87,53.76,0,4.87,18.76,17.14,2.3,35.906,75.97,44,232
2,1093,58.1,28.9,4.62,16.3,1.1,7,0.8,0.49,23,234,314,40.4,55,2.27,0,0,0,0,0.72,0.15,10,5.73,15.73,0.17,0.4,14,14,14,0,1.1,0,1.14,0,0.05,0.2,0.01,3.62,0.09,1.93,5.87,0,0.39,6.36,6.89,1.91,0.13,0,69.23,20.39,125.54,0,20.39,28.8,22,2.34,50.795,69.23,54,337
2,2642,34.2,6.3,1.01,68.5,0.4,5,0.8,0.48,8,91,150,5.9,22,0.48,30,0,0,30,0.21,0,3.7,1.26,4.95,0.15,0.9,11,11,11,0,5.5,0,5.5,0.4,0.36,0.72,0.06,15.14,0.2,7.96,24.09,0,1.5,28.07,30.22,6.07,0.39,0,261.12,0,65.28,0,0,0,0,6.79,0,326.4,38,74
2,2307,33.1,14.9,2.38,55.5,0.8,16,0.8,0.7,18,130,340,21.4,47,0.91,24,0,0,24,0.39,0,7.3,2.96,10.26,0.15,1,11,11,11,0,6,0,6,0.4,0.35,0.58,0.05,12.27,0.16,6.45,19.52,0,1.22,22.74,24.49,4.92,0.32,0,211.57,0,52.89,0,0,0,0,5.5,0,264.46,46,174
2,469,74.4,24.1,3.86,1.6,1.2,6,0.8,0.54,26,220,420,27.5,46,1.55,0,0,0,0,0.84,0,9.4,4.78,14.18,0.57,0.2,57,57,57,0,0.4,0,0.4,0.2,0.17,0.02,0,0.34,0,0.18,0.54,0,0.05,0.57,0.64,0.18,0.01,1.46,5.82,7.28,49.5,0,7.28,8.74,4.37,0.27,13.104,5.82,48,281
2,631,65.4,29.5,4.72,3.5,1.3,6,0.8,0.63,29,250,455,33.8,52,1.85,0,0,0,0,0.82,0,6.3,5.87,12.16,0.46,0.3,8,8,8,0,0.4,0,0.4,0,0,0.04,0,0.74,0.01,0.39,1.19,0,0.11,1.25,1.4,0.38,0.02,3.18,12.74,15.92,108.29,0,15.92,19.11,9.56,0.59,28.665,12.74,63,345
2,615,71.7,22.9,3.66,6.1,1.1,6,0.8,0.54,25,211,402,26,44,1.48,2,0,0,2,0.798,0,9.02,4.56,13.57,0.54,0.3,54,54,54,0,0.7,0,0.74,0.2,0.18,0.06,0,1.33,0.02,0.7,2.12,0,0.15,2.42,2.63,0.57,0.03,1.36,22.98,6.79,50.56,0,6.79,8.15,4.07,0.71,12.223,27.37,47,268
2,891,59.1,33.2,5.31,8.8,1.7,6,0.9,0.63,35,277,497,37.8,58,2.14,2,0,0,2,0.815,0,10.53,6.6,17.12,0.58,0.4,67,67,67,0,1,0,0.97,0.2,0.22,0.09,0.01,1.93,0.02,1.02,3.08,0,0.21,3.51,3.81,0.83,0.05,1.97,33.3,9.84,73.28,0,9.84,11.81,5.9,1.02,17.715,39.66,69,388
2,724,70.9,19.5,3.12,10.6,1,8,1.1,0.93,20,170,330,13.5,58,2.2,5,0,0,5,0.72,0.16,7,3.88,10.87,0.41,0.5,9,9,9,0,0.4,0,0.4,0,0,0.15,0.01,2.43,0.05,1.31,4,0.03,0.28,4.23,4.62,1.08,0.08,0,40.28,20.14,80.56,0,20.14,20.14,20.14,1.37,40.28,70.49,54,228
2,842,63.1,25.4,4.07,11,1.1,12,1.5,1.22,22,180,350,26.2,59,3.02,2,0,0,2,0.7,0.1,10.7,5.05,15.75,0.42,0.6,10,10,10,0,0.4,0,0.4,0,0,0.16,0.01,2.53,0.05,1.36,4.17,0.03,0.29,4.41,4.82,1.12,0.08,0,41.99,21,83.98,0,21,21,21,1.43,41.99,73.48,57,297
2,1842,43.6,11.3,1.81,44.6,0.7,5,0.8,0.64,12,100,200,7.3,38,0.94,24,0,0,24,0.33,0.17,4.1,2.24,6.34,0.18,1,3,3,3,0,5.5,0,5.5,0.5,0.51,0.68,0.04,10.2,0.21,4.84,16.02,0,1.28,18.66,20.27,5.02,0.38,0,212.52,0,127.51,0,42.5,42.5,42.5,5.91,85.008,212.52,76,132
2,1961,38.4,16.3,2.61,45.5,0.9,6,0.8,1.45,22,100,345,22.8,54,1.55,19,0,0,19,0.64,0.25,2.3,3.23,5.54,0.22,1,7,7,7,0,6,0,6,0.4,0.43,0.69,0.04,10.41,0.22,4.94,16.35,0,1.3,19.04,20.68,5.12,0.39,0,216.81,0,130.08,0,43.36,43.36,43.36,6.03,86.724,216.81,65,190
2,444,74.4,23.7,3.79,1.1,1.3,4,0.8,0.83,24,240,390,19,50,2.6,0,0,0,0,0.85,0.22,6,4.71,10.71,0.34,0.7,38,38,38,0,0.4,0,0.4,0.2,0.15,0.01,0,0.22,0,0.11,0.35,0,0.03,0.38,0.43,0.16,0.01,1,5,5,31.03,0,4,6.01,4,0.22,10.01,4,68,277
2,682,63.8,34.7,5.55,2.5,1.4,6,0.8,1.35,27,250,435,31,54,3.7,0,0,0,0,0.86,0.31,4.5,6.89,11.39,0.3,0.7,2,2,2,0,0.4,0,0.4,0,0,0.02,0,0.5,0.01,0.25,0.79,0,0.07,0.87,0.97,0.35,0.02,2.28,11.38,11.38,70.52,0,9.1,13.65,9.1,0.5,22.75,9.1,89,405
2,472,73.8,23.5,3.75,2,1.3,4,0.8,0.83,24,237,386,18.8,50,2.57,0,0,0,0,0.84,0.219,5.96,4.66,10.62,0.34,0.7,37,37,37,0,0.5,0,0.5,0.2,0.16,0.02,0,0.42,0.01,0.2,0.66,0,0.05,0.75,0.82,0.25,0.02,0.98,9.16,4.9,32.96,0,4.77,6.74,4.77,0.33,11.51,8.17,68,274
2,699,63.5,34.5,5.51,3.1,1.4,6,0.8,1.35,27,248,434,30.9,54,3.67,0,0,0,0,0.857,0.309,4.47,6.85,11.31,0.3,0.7,2,2,2,0,0.5,0,0.47,0,0.01,0.03,0,0.62,0.01,0.31,0.99,0,0.08,1.11,1.23,0.42,0.02,2.24,14.05,11.23,71.3,0,9.54,14.04,9.54,0.57,23.582,11.8,89,403
2,416,74.5,22.1,3.54,1.1,1.4,4,0.8,0.88,25,240,385,10.5,48,2,0,0,0,0,1.2,0,9.7,4.39,14.09,0.68,0.2,41,41,41,0,0.4,0,0.4,0.2,0.15,0.01,0,0.21,0,0.12,0.35,0,0.02,0.34,0.39,0.18,0.01,2,4,6.01,46.05,0,6.01,8.01,5,0.26,13.013,4,46,258
2,563,66.2,29.4,4.7,1.7,1.5,5,0.8,1.1,25,250,390,23.2,51,2.9,0,0,0,0,1.2,0,10.4,5.83,16.24,0.59,0.4,25,25,25,0,0.4,0,0.4,0,0,0.01,0,0.33,0.01,0.18,0.54,0,0.04,0.53,0.6,0.27,0.01,3.09,6.19,9.28,71.16,0,9.28,12.38,7.74,0.4,20.111,6.19,62,343
2,508,73.6,25.3,4.05,2.1,1.2,5,0.8,0.84,25,240,365,16.5,50,1.7,0,0,0,0,1.1,0.07,11.5,5.03,16.52,0.71,0.2,35,35,35,0,0.4,0,0.4,0.2,0.15,0.02,0,0.44,0.01,0.22,0.7,0,0.05,0.73,0.81,0.27,0.01,1.91,7.64,9.56,64.97,0,7.64,11.47,5.73,0.39,17.199,7.64,45,296
2,627,65.7,28.6,4.58,3.8,1.4,5,0.8,0.94,26,250,380,28.8,52,2.4,0,0,0,0,1.1,0.07,5.3,5.68,10.98,0.6,0.4,27,27,27,0,0.4,0,0.4,0,0,0.04,0,0.79,0.01,0.4,1.26,0,0.1,1.32,1.46,0.48,0.02,3.46,13.83,17.29,117.57,0,13.83,20.75,10.37,0.7,31.122,13.83,57,334
2,568,72.4,24.8,3.97,4,1.2,5,0.8,0.83,25,236,359,16.2,49,1.66,1,0,0,1,1.1,0.07,11.29,4.93,16.22,0.7,0.2,34,34,34,0,0.5,0,0.55,0.2,0.16,0.04,0,0.85,0.02,0.44,1.37,0,0.1,1.53,1.66,0.47,0.03,1.86,16.54,9.28,66.75,0,7.42,11.14,5.57,0.62,16.704,18.36,45,290
2,836,59.5,36.5,5.84,5.8,1.7,5,0.9,0.97,34,312,448,23.8,65,2.45,1,0,0,1,1.132,0.103,13.28,7.24,20.53,0.75,0.3,43,43,43,0,0.7,0,0.72,0.2,0.19,0.06,0,1.26,0.03,0.64,2.01,0,0.14,2.25,2.44,0.69,0.04,2.73,24.32,13.65,98.16,0,10.92,16.38,8.19,0.91,24.565,27,66,426
2,2124,40,10.7,1.71,52.5,0.5,9,0.8,0.56,10,110,190,5.7,30,1.04,17,0,0,17,0.33,0.08,3.8,2.13,5.92,0.22,1,4,4,4,0,5.5,0,5.5,0.3,0.29,0.8,0,13.36,0.3,7.66,22.16,0,1.3,21.56,23.26,3.65,0.2,0,200.13,0,0,0,0,0,0,4.05,0,300.2,48,125
2,2076,37.6,12.2,1.95,50.5,0.6,9,0.8,0.88,14,240,280,20.7,41,1.45,5,0,0,5,0.37,0.14,4.2,2.41,6.62,0.14,1,3,3,3,0,6,0,6,0,0,0.77,0,12.85,0.29,7.36,21.32,0,1.25,20.74,22.38,3.51,0.19,0,192.51,0,0,0,0,0,0,3.9,0,288.76,46,142
2,631,73,20.6,3.3,7.6,1,4,0.8,0.78,20,220,355,13,49,2.7,0,0,0,0,0.65,0.19,9.6,4.1,13.69,0.35,0.7,12,12,12,0,0.4,0,0.4,0.3,0.27,0.1,0,1.63,0.03,0.91,2.68,0,0.19,2.9,3.15,0.8,0.06,0,27.66,13.83,82.99,0,13.83,20.75,13.83,1.04,34.58,27.66,50,241
2,964,61,30.6,4.9,12,1.2,8,0.8,1.35,25,240,430,12,57,4.6,0,0,0,0,0.52,0.28,8.1,6.07,14.18,0.24,0.9,11,11,11,0,0.4,0,0.4,0,0,0.15,0,2.58,0.04,1.44,4.23,0,0.3,4.59,4.98,1.27,0.09,0,43.68,21.84,131.04,0,21.84,32.76,21.84,1.64,54.6,43.68,74,357
2,893,67.2,18.9,3.02,15.5,0.9,5,0.8,0.74,18,201,326,11.7,46,2.41,3,0,0,3,0.594,0.171,8.58,3.74,12.33,0.33,0.7,11,11,11,0,1.3,0,1.29,0.3,0.27,0.22,0,3.68,0.08,2.09,6.09,0,0.38,6.17,6.67,1.3,0.08,0,57.85,11.41,68.47,0,11.41,17.12,11.41,1.56,28.529,75.36,50,220
2,1024,59.7,29.6,4.74,14.1,1.2,8,0.8,1.32,24,240,422,12.5,56,4.43,0,0,0,0,0.512,0.272,7.89,5.88,13.77,0.24,0.9,11,11,11,0,0.7,0,0.7,0,0,0.19,0,3.13,0.06,1.76,5.15,0,0.35,5.46,5.92,1.39,0.09,0,51.72,20.66,123.96,0,20.66,30.99,20.66,1.76,51.652,56.91,72,346
2,456,74.4,22.5,3.6,2,1.2,4,0.8,0.79,26,240,410,25,53,1.85,0,0,0,0,0.96,0.07,11,4.47,15.47,0.51,0.5,52,52,52,0,0.4,0,0.4,0.2,0.15,0.02,0,0.43,0.01,0.22,0.68,0,0.07,0.73,0.82,0.19,0.01,0,7.28,9.1,65.52,1.82,9.1,9.1,5.46,0.31,16.38,7.28,60,263
2,585,66,27.9,4.46,3,1.3,5,0.8,0.97,28,250,425,32.5,59,2.55,0,0,0,0,0.92,0.06,9,5.54,14.54,0.45,0.5,76,76,76,0,0.4,0,0.4,0,0,0.03,0,0.64,0.01,0.33,1.03,0,0.1,1.09,1.22,0.29,0.01,0,10.92,13.65,98.28,2.73,13.65,13.65,8.19,0.46,24.57,10.92,63,326
2,475,74.1,22.4,3.58,2.6,1.2,4,0.8,0.79,26,239,408,24.8,53,1.84,0,0,0,0,0.961,0.07,10.94,4.44,15.38,0.51,0.5,52,52,52,0,0.4,0,0.44,0.2,0.15,0.03,0,0.55,0.01,0.28,0.89,0,0.08,0.97,1.08,0.25,0.01,0,9.97,9.02,66.05,1.8,9.02,9.02,5.41,0.38,16.237,10.52,60,261
2,1198,60.3,18.1,2.9,24,0.9,12,0,0.4,19,177,320,2,43,0.99,6,0,0,6,0.563,0.133,5.1,3.6,8.7,0.25,0.5,25,25,25,0,2.1,0,2.08,0.2,0.23,0.31,0,5.79,0.13,3.16,9.42,0,0.56,10.18,10.94,2.01,0.12,0,106.13,4.39,52.82,2.42,4.39,4.94,3.84,2.31,11.194,113.2,47,212
2,1663,43.4,27.4,4.38,32.4,1.4,17,0,0.6,23,233,396,2.7,54,1.49,4,0,0,4,0.542,0.189,6.67,5.44,12.1,0.28,0.6,37,37,37,0,2.6,0,2.55,0.3,0.28,0.42,0,7.8,0.17,4.25,12.68,0,0.76,13.69,14.73,2.71,0.16,0,142.65,6.74,76.81,3.71,6.74,7.59,5.9,3.13,17.199,152.22,70,320
2,466,74.4,22.4,3.58,2.3,1.2,5,0.8,0.75,26,220,385,26.5,46,2.05,0,0,0,0,0.87,0.24,9.8,4.45,14.25,0.51,0.4,20,20,20,0,0.4,0,0.4,0.2,0.17,0.02,0,0.46,0.01,0.24,0.75,0,0.06,0.82,0.9,0.3,0.02,2.09,8.37,8.37,64.88,0,8.37,10.46,6.28,0.42,16.744,12.56,50,262
2,623,64.8,31.2,4.99,2.5,1.3,5,0.8,0.9,33,270,470,37.5,58,2.65,0,0,0,0,1.05,0.22,11,6.19,17.2,0.26,0.6,30,30,30,0,0.4,0,0.4,0,0,0.02,0,0.5,0.01,0.26,0.82,0,0.06,0.89,0.98,0.33,0.02,2.28,9.1,9.1,70.52,0,9.1,11.38,6.82,0.46,18.2,13.65,59,364
2,482,74.2,24,3.84,2,1.5,4,0.8,0.73,25,240,370,16.5,48,1.5,0,0,0,0,1.2,0.05,10,4.76,14.76,0.62,0.1,51,51,51,0,0.4,0,0.4,0.2,0.15,0.02,0,0.41,0.01,0.2,0.65,0,0.06,0.7,0.79,0.25,0.01,1.82,7.28,9.1,67.34,0,7.28,10.92,7.28,0.37,18.2,5.46,43,280
2,582,66.2,29.2,4.67,2.3,1.4,5,0.8,0.86,30,250,440,28.8,55,2.2,0,0,0,0,1.25,0.07,4.4,5.8,10.2,0.57,0.6,43,43,43,0,0.4,0,0.4,0,0,0.02,0,0.47,0.01,0.23,0.74,0,0.07,0.81,0.9,0.29,0.01,2.09,8.37,10.46,77.44,0,8.37,12.56,8.37,0.43,20.93,6.28,52,341
2,583,66.2,29.2,4.67,2.4,1.4,5,0.8,0.86,29,250,440,28.7,55,2.2,0,0,0,0,1.249,0.07,4.4,5.8,10.2,0.57,0.6,43,43,43,0,0.4,0,0.41,0,0,0.02,0,0.48,0.01,0.24,0.76,0,0.07,0.83,0.93,0.3,0.01,2.09,8.62,10.46,77.47,0,8.36,12.54,8.36,0.43,20.909,6.58,52,341
